3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3932,3932,3932,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3932,3932,3932,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3932,3932,3932,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3932,3932,3932,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3932,3932,3932,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3932,3932,3932,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3932,1,3932,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,3932,3506,3932,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177
4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4637,4010,4637,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177,4177
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,4637,6013,4637,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,4384,6013,4384,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,6013,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417,3417
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3417,6013,3417,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3417,6013,3417,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3417,6013,3417,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3417,6013,3417,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637
