3077,3077,3077,3077,3077,1,1,1,1,1,1,1,1,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077
3077,2839,2839,2839,3077,1,1,1,1,1,1,1,1,3077,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,3077
3077,1046,5964,2345,3077,1,1,1,1,1,1,1,1,3077,2345,5964,5964,5964,5964,5964,5964,5964,5964,5964,3077
3077,3077,3077,3077,3077,1,1,1,1,1,1,1,1,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,5964,3077
2839,2839,2839,2839,2839,1,1,1,1,1,1,1,1,2839,2839,2839,2839,2839,2839,2839,2839,2839,3077,5964,3077
2438,2438,2438,2438,2438,1,1,1,1,1,1,1,1,2438,2438,2438,2438,2438,2438,2438,2438,2438,3077,5964,3077
2438,2438,2438,2438,2438,1,1,1,1,1,1,1,1,2438,2438,2438,2438,2438,2438,2438,2438,2438,3077,5964,3077
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3077,3077,3077,1,1,1,3077,5964,3077
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3077,3077,2839,3077,3077,3077,3077,3077,5964,3077
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3077,3077,2839,2520,2839,3077,3077,2839,2839,5964,3077
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3077,3077,5964,5964,5964,3077,3077,5964,5964,5964,3077
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3077,3077,5964,1046,5964,3077,3077,1611,2520,5964,3077
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3077,3077,5964,5964,5964,3077,3077,1611,5964,5964,3077
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2839,3077,3077,5964,3077,3077,3077,3077,3077,3077,3077
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2438,2839,3077,3077,3077,2839,2839,2839,2839,2839,2839
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2438,2438,2839,2839,2839,2438,2438,2438,2438,2438,2438
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2438,2438,2438,2438,2438,2438,2438,2438,2438,2438,2438
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2438,2438,2438,2438,2438,2438,2438,2438,2438,2438
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2438,2438,2438,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
