4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,5425,4925,4925,5425,5425,5425,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925
4925,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4925,4925,4925,5299,4925,4925,5092,5092,5092,5425,5425,4900,4900,4900,4900,4900,4900,4900,4900,4925
4925,4900,4900,4900,4900,4900,1758,1756,1758,1758,4900,4925,5425,5425,4925,4925,5425,4925,5299,5299,5299,5092,5092,4900,5792,5792,5792,5792,5792,5792,4900,4925
4925,4900,4900,4900,4900,4900,1617,1979,1603,1706,5531,4925,5092,5092,4925,4925,5299,4925,4925,4925,4925,5092,5092,4900,5792,3450,3450,3450,3450,5792,5531,4925
4925,4900,4900,4900,4900,4900,5827,5908,5827,5908,5531,5425,5092,5299,4925,4925,4925,4925,4925,4925,5425,5092,5092,4900,5792,3450,3450,3450,3450,5792,5531,4925
4925,4900,2523,2523,2523,4925,5908,5827,5908,5908,5523,5092,5092,4925,4925,4925,4925,4925,4925,4925,5092,5092,5092,4900,5792,3450,3450,3450,3450,5792,5531,4925
4925,4900,2662,2662,2662,5531,4925,4925,4925,4925,5425,5092,5299,2523,2523,2523,2523,2523,2523,4925,5092,5092,5092,4900,5792,3450,3450,3450,3450,5792,5531,4925
4925,4900,2662,2662,2662,5531,4925,4925,4925,5425,5092,5092,4900,2662,2662,2662,2662,2662,2662,5531,5299,5092,5092,4900,5792,3450,3450,3450,3450,5792,5531,4925
4925,4900,5827,148,5908,5523,4925,4925,4925,5299,5092,5299,4900,5827,5908,5908,5827,148,5827,5523,4900,5092,5299,4900,5792,5792,2999,5792,5792,5792,5531,4925
4925,4900,5024,4900,5024,4925,4925,4925,4925,4925,5299,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,5299,4900,4900,2797,2797,3614,2797,2797,2797,5523,4925
4925,4900,4900,4900,4900,4900,4925,4925,4925,4925,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,3607,4925,4925,4925,4925,4925
4925,4900,340,1758,1756,1758,1758,4925,4925,4562,4562,4562,4562,4562,4562,4562,4562,5949,4562,4562,4562,4562,4562,4562,4562,4562,3450,4925,4925,4925,4900,4925
4925,4900,1706,1617,5799,1603,1706,5531,4925,3611,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,5313,5313,5313,5313,5313,5313,3611,4925,4925,4900,4900,4925
4925,4900,5827,5908,5908,5908,5827,5531,4925,3611,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,5313,1372,1372,2812,1372,5313,3611,4925,4925,4900,4900,4925
4925,4900,5908,5908,148,5908,5908,5523,4925,3611,4900,4900,340,1758,1758,1758,1758,4900,4900,4900,5313,1372,1372,1372,1372,5313,3611,4925,4900,4900,4900,4925
4925,4900,4900,4900,4925,4900,4900,4925,4925,3611,4900,4925,1706,1706,1706,1706,1706,4925,4900,4900,5313,1372,1372,1372,1372,5313,3611,4925,4900,4900,4900,4925
4925,4900,4900,4900,4925,4925,4925,4925,4925,3611,4900,4925,1617,1603,1706,1617,1603,5531,4900,4900,4924,1372,1372,1372,1290,5313,3611,4925,4925,4900,4900,4925
4925,4900,4900,4900,4925,1758,1758,1758,4925,3611,4900,4925,5908,5908,148,5922,5908,5523,4900,4900,5313,5313,5313,5313,5313,5313,3611,4925,4925,4900,4900,4925
4925,4900,4900,4900,4925,1617,4339,1603,4925,3611,4900,4900,4925,4925,4925,4925,4925,4900,4900,4900,4925,4925,4925,4925,4925,4925,5916,4925,4925,4900,4900,4925
4925,4900,4900,4925,4925,5827,5908,5827,5531,3611,4900,4900,5475,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,3607,4925,4925,4900,4900,4925
4925,4900,4900,4900,4925,5908,148,5827,5523,3611,4562,4562,5949,4562,4562,4562,4900,4900,4900,4900,4900,4900,4562,4562,4562,4562,3450,4925,4925,4900,4900,4925
4925,4900,4900,4900,4900,4900,4925,4925,4925,4925,5150,4925,4925,4925,4925,3611,4900,4900,4900,4900,4900,4900,3611,4925,4925,4925,4925,4925,4925,4925,4900,4925
4925,4900,4900,4900,4925,5150,4925,4925,4925,4925,4925,4925,4925,4925,4925,3611,4900,4900,4900,4900,4900,4900,3607,4925,4925,4925,4925,4925,4925,4925,4900,4925
4925,4900,4900,4925,4925,4925,4925,4925,4925,4925,4925,4925,5150,4925,4925,3607,4900,4900,4562,4562,4562,4562,3450,4562,4562,4925,4925,4925,4925,4925,4900,4925
4925,4900,4925,4925,4925,4925,4925,2812,4925,4925,4925,4925,4925,4925,4562,3450,4562,4562,3450,3450,3450,3450,3450,3450,3450,4562,4562,4925,4925,4925,4900,4925
4925,4900,4925,4925,4925,4925,4925,2812,4925,4925,4925,4925,4925,4925,3611,3450,3450,3450,3450,3450,4900,4900,3611,3450,3450,3450,3450,4562,4562,4562,4900,4925
4925,4925,4925,4925,5150,4925,4925,4925,4925,4925,4925,5150,4925,4925,3611,3450,3450,3450,3450,3450,4900,4900,3607,3450,3450,3450,3450,3450,3450,3450,4900,4925
4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,3611,3450,3450,3450,3450,3450,4562,4562,3450,3450,3450,3450,3450,4900,4900,4900,4900,4925
4925,4900,4900,4925,4925,4925,4925,4900,4900,4925,4900,4900,4900,4900,4900,3611,3450,3450,3450,3450,3450,3450,3450,4900,4900,4900,3611,4900,4900,4900,4900,4925
4925,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,3611,3450,3450,3450,4900,4900,4900,4900,4900,3607,4562,4900,4900,4900,4925
4925,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,3611,3450,3450,3450,4562,4562,4562,4562,4562,3450,3450,4562,4562,4900,4925
4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925,4925
