1,1,1,5913,5913,5913,5913,5913,5913,5913,5913,5913,5913,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,5913,2744,2744,2744,2744,2744,2744,2744,1694,5913,1,1,1,1,1,1,1,1,1,1,5913,5913,5913,5913
1,1,1,5913,1302,1302,1302,54,54,54,54,235,5913,1,1,1,1,1,1,1,1,1,1,2744,2744,2750,5913
1,1,1,5913,1302,561,1625,54,2298,54,959,54,5913,1,1,1,1,1,1,1,1,1,1,54,54,54,5913
1,1,1,5913,1302,561,1625,54,54,54,54,54,5913,1,1,1,1,1,1,1,1,1,1,5913,5913,5913,5913
1,1,1,5913,1625,1625,1625,54,54,54,5913,5913,5913,1,1,1,1,1,1,1,1,1,1,2744,2744,2744,2744
1,1,1,5913,5913,5913,5913,5913,5913,5913,5913,2744,2744,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2744,2744,2744,2744,2744,2589,2744,2744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,5913,5913,5913,5913,5913,1,1,1,1,1,1,1,1,1,5913,5913,5913,5913,1,1,1
1,1,1,1,1,1,5913,2744,3322,2744,5913,1,1,1,1,1,1,1,1,5913,5913,2744,2744,5913,1,1,1
1,1,1,1,1,1,5913,2744,2744,2744,5913,1,1,1,1,1,1,1,1,2744,2744,2744,2744,5913,1,1,1
1,1,1,1,1,1,5913,2744,619,2744,5913,1,1,1,1,1,1,1,1,2744,2744,2744,2744,5913,1,1,1
5913,5913,5913,5913,5913,5913,5913,54,54,54,5913,5913,5913,5913,5913,5913,5913,1,1,5913,2744,1306,1306,5913,1,1,1
5913,2744,2744,2744,2744,2744,2744,54,54,54,2744,2744,2744,2744,2744,2744,2744,1,1,5913,54,1306,1306,5913,1,1,1
5913,2744,2744,2744,2744,2744,3322,54,54,54,3322,2744,2744,2744,2744,2744,2744,1,1,5913,54,54,5913,5913,1,1,1
5913,1696,2744,2744,5913,5913,2744,54,54,54,2744,2744,5913,2744,2744,2744,5913,1,1,5913,54,5278,5913,2744,1,1,1
5913,360,1306,54,5863,5863,54,54,54,54,561,561,5913,436,1306,436,5913,1,1,5913,54,54,5913,2744,1,1,1
5913,2050,5150,1427,2744,2744,54,54,54,54,54,561,2744,2050,5150,1427,5913,5913,5913,5913,54,54,5913,2744,1,1,1
5913,54,54,54,54,54,54,1306,54,54,54,54,54,54,54,1306,2744,2744,2744,2744,54,54,5913,1,1,1,1
5913,561,54,54,54,54,54,54,54,54,54,54,1306,54,54,54,54,54,54,54,54,54,5913,1,1,1,1
5913,5913,5913,5913,5913,5913,5913,5913,54,5913,5913,5913,5913,5913,5913,5913,5913,5913,5913,5913,5913,5913,5913,1,1,1,1
2744,2744,2744,2744,2744,2744,2744,2744,54,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,1,1,1,1
2744,2744,2744,2744,2744,2744,2744,2744,3247,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,1,1,1,1
2744,2744,2744,2744,2744,2744,2744,2744,2890,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,1,1,1,1
