1,1,1,1,1,1,1,1,1,1,1,3932,3932,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,3932,4637,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,3932,4637,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3932,3932,3932,3932,3932,3932,3932,3932,3932,5116,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3932,4637,4637,4637,4637,4637,4637,4637,4637,6013,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3932,4637,4637,4637,4637,4637,4637,4637,4637,6013,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3932,6013,6013,6013,6013,6013,6013,6013,6013,6013,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4637,4637,4637,4637,4637,4637,4637,4637,3932,6013,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4637,4637,2583,4637,4637,4637,4637,4637,3932,6013,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,3932,6013,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,3932,4122,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,3932,3522,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,3932,3932,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4637,4637,4637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4637,4637,4637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3932,3932,3932,3932,3932,3932,3932,3932,3932,1,1,1,1,1,1,1,1,1,1,1,1,3932,3932,3932,3932,3932,3932,3932
3932,3932,4637,4637,4637,4637,4637,4637,4637,3932,3932,1,1,1,1,1,1,1,1,1,1,1,3932,4637,4637,4637,4637,4637,3932
3932,4637,4637,4637,4637,4637,4637,4637,4637,4637,3932,1,1,1,1,1,1,1,1,1,1,1,3932,4637,4637,4637,4637,4637,3932
3932,4637,3270,3270,3270,3270,3270,3270,3270,4637,3932,1,1,1,1,1,1,1,1,1,1,1,3932,5116,3270,5116,5116,3270,3932
3932,3270,3270,3270,3270,3270,3270,3270,3270,3270,3932,1,1,1,1,1,1,1,1,1,1,1,3932,3270,6013,6013,6013,3270,3932
3932,3270,3270,3270,3270,3270,3270,3270,3270,3270,3932,1,1,1,1,1,1,1,1,1,1,1,3932,3932,3932,6013,3932,3932,3932
3932,3932,3270,3270,3270,3270,3270,3270,3270,3932,3932,1,1,1,1,1,1,1,1,1,1,1,4637,4637,3932,6013,3932,4637,4637
4637,3932,3932,3932,3932,3932,3932,3932,3932,3932,4637,1,1,1,1,1,1,1,1,1,1,1,4637,4637,3932,3932,3932,4637,4637
4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,1,1,1,1,1,1,1,1,1,1,1,1,1,4637,4637,4637,1,1
1,4637,4637,4637,4637,2583,4637,4637,4637,4637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4637,2583,4637,1,1
