5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,1,1,1,1,1,1,1,1,1,5881,5881,1,5881,5881,5881,5881,5881
5881,2744,2744,2744,2744,719,2744,2744,2744,5881,2744,2744,2744,5881,1,1,1,1,1,1,1,1,1,5881,2744,2710,2744,2744,2744,2744,5881
5881,2744,1696,1696,2915,2915,2915,2744,2744,5881,2744,2744,2744,5881,1,1,1,1,1,1,1,1,1,5881,2744,3120,2744,2744,2744,2744,5881
5881,378,360,360,2358,3108,2361,812,812,5881,878,1302,878,5881,1,1,1,1,1,1,1,1,1,5881,54,54,54,54,54,54,5881
5881,54,54,54,54,54,54,54,2828,5881,959,1302,959,5881,1,1,1,1,1,1,1,1,1,5881,561,54,54,54,54,153,5881
5881,5881,5881,54,54,5475,959,54,54,5881,54,54,54,5881,1,1,1,1,1,1,1,1,1,5881,561,561,54,54,54,153,5881
5881,2744,2744,54,2050,1428,1427,959,54,5881,5881,5881,54,5881,1,1,1,1,1,1,1,1,1,5881,561,561,561,54,54,54,5881
5881,2744,2503,54,959,959,959,54,561,2744,2744,2744,54,5881,1,1,1,1,1,1,1,1,1,5881,5881,5881,5881,5881,5881,5881,5881
5881,54,54,54,2828,54,54,54,561,2744,2744,2744,54,5881,1,1,1,1,1,1,1,1,1,2744,2744,2744,2744,2744,2744,2744,2744
5881,54,54,54,54,54,54,54,54,54,54,54,54,5881,1,1,1,1,1,1,1,1,1,2744,2744,2744,2744,2744,2744,2744,2744
5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,5881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2744,2744,2589,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
