94,73,73,73,73,73,120,120,120,120,120,120,120,120,120,120,120,120,120,73,73,73,73,73,73
73,73,73,73,73,73,120,94,94,94,94,94,94,94,94,94,94,94,120,73,73,73,73,73,73
73,73,73,73,73,73,120,94,94,94,94,94,94,94,94,94,94,94,120,73,73,73,73,73,73
73,73,73,73,73,73,120,97,97,97,97,97,97,97,97,97,97,97,120,73,73,73,73,73,73
120,120,120,120,120,120,120,97,97,97,120,120,120,120,120,97,97,97,120,120,120,120,120,120,120
120,94,94,94,94,94,120,97,97,120,120,120,120,120,120,120,97,97,120,94,94,94,94,94,120
120,94,120,120,120,94,120,97,120,120,120,120,120,120,120,120,120,97,120,94,120,120,120,94,120
120,97,120,98,120,97,120,97,120,120,120,120,120,120,120,120,120,97,120,97,120,28,120,97,120
120,97,120,43,120,97,120,97,120,120,120,120,120,120,120,120,120,97,120,97,120,43,120,97,120
120,97,94,46,94,97,94,97,120,120,120,120,120,120,120,120,120,97,94,97,94,46,94,97,120
120,97,94,115,94,97,94,97,94,120,120,120,120,120,120,120,94,97,94,97,94,115,94,97,120
120,97,97,97,97,97,97,97,94,94,120,120,120,120,120,94,94,97,97,97,97,97,97,97,120
120,120,120,120,120,120,120,97,97,94,94,90,94,90,94,94,97,97,120,120,120,120,120,120,120
94,94,94,94,94,94,120,97,97,97,94,94,113,94,94,97,97,97,120,94,94,94,94,94,94
94,94,94,94,94,94,120,97,97,97,97,94,97,97,97,97,97,97,120,94,94,94,94,94,94
73,73,73,73,73,73,120,97,97,97,97,97,97,97,97,97,97,97,120,73,73,73,73,73,73
73,73,73,73,73,73,120,120,120,120,120,120,120,120,120,120,120,120,120,73,73,73,73,73,73
73,73,73,73,73,73,94,94,94,94,94,94,94,94,94,94,94,94,94,73,73,73,73,73,73
73,73,73,73,73,73,94,94,94,94,94,94,127,94,94,94,94,94,94,73,73,73,73,73,73
