1,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932
1,3932,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,3932
1,3932,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,3932
1,3932,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,3932
1,3932,6013,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,3932,3932,6013,6013,6013,3932
1,3932,6013,3932,4637,4637,4637,4637,4637,4637,4637,3932,6013,3932,4637,4637,4637,4637,4637,4637,3932,6013,6013,6013,3932
1,3932,6013,3932,4637,4637,4637,4637,4637,4637,4637,3932,6013,3932,4637,4637,4637,4637,4637,4637,3932,3932,3932,3932,3932
1,3932,6013,3932,1,1,1,1,1,1,1,3932,6013,3932,1,1,1,1,1,1,4637,4637,4637,4637,4637
1,3932,6013,3932,1,1,1,1,1,1,1,3932,5116,3932,1,1,1,1,1,1,4637,4637,2583,4637,4637
1,3932,6013,3932,1,1,1,1,1,1,1,3932,3932,3932,1,1,1,1,1,1,1,1,1,1,1
1,3932,6013,3932,1,1,1,1,1,1,1,4637,4637,4637,1,1,1,1,1,1,1,1,1,1,1
1,3932,6013,3932,1,1,1,1,1,1,1,4637,4637,4637,1,1,1,1,1,1,1,1,1,1,1
1,3932,6013,3932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3932,6013,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932
1,3932,6013,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,3932
1,3932,6013,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,3932
1,3932,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,6013,5116,3932
1,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,6013,3932,3932,3932,3932,3932,3932,3932,3932,3932
1,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,3932,4122,3932,4637,4637,4637,4637,4637,4637,4637,4637
1,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,3932,3522,3932,4637,4637,4637,4637,4637,4637,4637,4637
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3932,3932,3932,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4637,4637,4637,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4637,4637,4637,1,1,1,1,1,1,1,1
