3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084
3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084,3084
3084,3084,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,3084,3084
3084,3084,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,3084,3084
3084,3084,2692,2692,2692,2692,2655,1602,1602,1602,1602,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2692,2692,2692,2692,3084,3084
3084,3084,4161,3449,3449,3449,2655,2087,1603,2087,1603,1177,2655,2655,1602,1620,1602,2655,2655,2655,2655,1602,1620,1602,2655,4161,3449,3449,3449,3084,3084
3084,3084,4161,3449,3449,3449,2655,5923,5923,5923,5923,1177,1755,1602,1602,1979,1603,2655,2655,2655,2655,2087,4491,1603,1177,4161,3449,3449,3449,3084,3084
3084,3084,4161,3449,3449,3449,2655,5923,5831,4491,5831,1177,2099,2099,2099,4794,1602,1620,1602,2655,2655,5923,5831,5831,1177,4161,3449,3449,3449,3084,3084
3084,3084,4161,3449,3449,3449,2655,5923,4794,1272,4794,2449,4794,5831,4794,1177,2087,1979,1603,1177,2655,5923,5475,5831,2449,4161,3449,3449,3449,3084,3084
3084,3084,4161,3449,3449,3449,2655,2655,2655,2655,2655,2655,4794,5831,4794,2449,4794,4794,4794,2449,2655,2655,2655,2655,2655,4161,3449,3449,3449,3084,3084
3084,3084,1177,2655,2655,2655,1602,1620,1602,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,3084,3084
3084,3084,1177,2655,2655,2655,2087,3993,1603,1602,1602,1602,2655,2655,2655,2503,2655,2655,2655,1602,1620,1602,2655,2655,1602,1602,1602,1602,2655,3084,3084
3084,3084,1177,2655,2655,2655,5831,5475,5831,2099,2099,2099,1177,2655,2655,4933,2655,2655,2655,2087,1979,1603,1177,2655,2099,2099,2099,2099,1177,3084,3084
3084,3084,1602,1602,2655,2655,2655,2655,2655,4794,5831,4794,1177,5415,4933,4933,4933,5415,2655,4794,1755,1620,1602,2655,4794,4794,5923,4794,1177,3084,3084
3084,3084,2087,1603,1177,2655,1755,1602,1602,1602,5831,4794,2449,5326,2797,4933,2797,5326,2655,2655,2087,1979,1603,1177,4794,4794,5923,4794,2449,3084,3084
3084,3084,4794,5923,2449,2655,2087,1603,2087,1603,1177,2655,4933,5150,4161,4933,4161,4933,4933,2655,4794,4794,4794,2449,2655,2655,2655,2655,2655,3084,3084
3084,3084,1177,2655,2655,2655,4794,4794,4794,5923,1177,4933,4933,4933,4161,2797,3606,4933,4933,4933,2655,1602,1602,1620,1602,1602,1602,1602,2655,3084,3084
3084,3084,1177,2655,1602,1602,1602,1602,4794,5923,2449,2655,4933,5415,4161,3449,3449,5415,4933,2655,2655,2099,2087,3993,1755,1620,1602,2099,1177,3084,3084
3084,3084,1177,2655,5923,4794,5923,4794,1177,2655,2655,2655,2655,5326,4161,4933,4161,5326,2655,1755,1602,1602,1602,5475,2087,1979,1603,4794,2449,3084,3084
3084,3084,1177,2655,5923,4794,5923,4794,2449,2655,2655,2655,2655,2655,4933,4933,4933,2655,2655,2087,1603,2087,1603,1177,5923,4794,5923,1177,2655,3084,3084
3084,3084,1177,2655,2503,2655,2655,2655,2655,2655,2655,2655,1755,1602,2655,4933,2503,2655,2655,4794,5831,5831,4794,2449,5923,4794,5923,2449,2655,3084,3084
3084,3084,1177,2655,2655,2503,2655,1602,1602,1602,1602,1602,2099,2099,1177,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,3084,3084
3084,3084,1177,2655,2655,2655,2655,2099,2099,2099,2099,2099,5831,5923,1177,2655,2655,2655,2655,2655,1755,1602,1602,2655,2655,2503,2655,2655,2655,3084,3084
3084,3084,2692,2692,2692,2692,2655,4794,5831,4794,5831,4794,5831,5923,2449,2655,2655,1602,1620,1602,2099,2099,2099,1177,2655,2692,2692,2692,2692,3084,3084
3084,3084,4161,3449,3449,3449,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2087,5781,1603,5923,4794,4794,1177,2655,4161,3449,3449,3449,3084,3084
