88,88,88,91,92,69,69,69,69,69,93,117,88,88,88
88,88,88,91,92,70,70,70,70,70,120,117,88,88,88
88,88,88,91,92,94,94,94,94,94,93,117,88,88,88
88,88,88,91,120,59,8,125,8,99,120,117,88,88,88
88,88,88,91,120,59,16,99,16,99,120,117,88,88,88
88,88,88,91,120,59,99,99,99,99,120,117,88,88,88
88,88,88,91,92,69,69,69,69,69,93,117,88,88,88
88,88,88,65,70,70,70,70,70,70,70,88,88,88,88
88,88,88,65,71,94,94,94,94,94,94,88,88,88,88
88,88,88,85,46,46,46,46,46,46,46,88,88,88,88
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
92,69,69,69,69,69,93,91,92,69,69,69,69,69,93
92,29,30,31,92,70,93,107,93,70,92,70,70,70,120
120,37,38,39,92,94,93,74,93,94,93,94,94,94,93
120,121,121,61,120,59,120,59,120,59,120,59,99,99,120
120,121,121,61,120,59,120,67,93,59,120,67,93,59,120
120,122,60,99,120,59,120,116,93,59,120,116,93,59,120
120,125,99,99,120,59,92,69,93,59,92,69,93,59,120
120,125,99,99,70,95,124,70,124,99,70,70,70,95,120
120,59,99,99,71,95,71,94,94,95,71,94,94,95,120
120,59,99,99,99,99,99,99,99,99,99,99,99,99,120
92,69,69,69,69,69,69,69,69,69,69,69,69,69,93
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
71,94,94,94,94,94,94,94,94,94,94,94,94,94,94
