5149,4943,4946,4946,4943,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4943,4946,4946,4943,4946,4946
4946,1566,1935,1736,1566,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,4946,1566,1935,1736,1566,4946,4946
4946,1735,1736,1736,1735,4946,4943,4946,4943,4946,4943,4946,4943,4946,4943,4946,4943,4946,4943,4946,4943,4946,4943,4946,4943,4946,1735,1736,1736,1735,4946,4946
4946,1566,1935,1736,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1935,1736,1566,4946,4946
4946,1274,1274,1274,1274,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1274,1274,1274,1274,4946,4946
4946,1274,1735,5120,1268,82,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1268,5120,1735,1274,4946,4946
4946,1274,1566,83,64,64,1240,64,1240,64,1240,64,1240,64,1240,64,1240,64,1240,64,1240,64,1240,64,1240,64,64,64,1566,1274,4946,4946
4946,1274,1735,83,1735,1736,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1937,1566,1935,1735,64,1735,1274,4946,4946
4946,1274,1566,83,1565,1273,433,1274,1274,1323,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1273,1274,1274,433,1323,1566,83,1566,1273,4946,4946
4946,1274,1735,83,1735,1273,1274,1274,1274,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1273,1274,1274,1274,1735,83,1735,1273,4946,4946
4946,1274,1566,83,1565,4702,1267,1268,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1267,1268,4702,1566,83,1566,1273,5527,4946
4946,1274,1735,83,1735,4079,4704,4704,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,4702,4704,3444,1735,83,1735,1273,5527,4946
4946,1268,1566,83,1565,4079,3431,3444,1323,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1273,4079,3431,3444,1566,83,1566,1267,5526,4946
4946,4946,1735,83,1735,1736,64,2518,1325,1323,1736,1736,1736,1736,433,1274,433,1736,1736,1736,1736,1273,1267,2518,64,1736,1735,83,1735,5527,4946,4946
4946,4946,1566,83,1565,1273,64,64,64,1325,1487,1487,1487,1487,1267,2319,1325,1487,1487,1487,1487,1267,82,64,64,1274,1566,83,1566,5527,4946,4946
4946,4946,1735,83,1735,1267,64,64,64,64,1268,1268,1268,1268,2518,64,2518,1268,1268,1268,1268,82,64,64,64,1268,1735,83,1735,5527,4946,4946
4946,4946,1566,83,1565,83,64,64,64,64,2518,64,64,64,64,64,64,64,64,64,2518,64,64,64,64,64,1566,83,1566,5527,4946,4946
4946,4946,1735,83,1735,83,1240,64,1240,64,1240,64,1240,64,64,64,64,64,1240,64,1240,64,1240,64,1240,64,1735,83,1735,5527,4946,4946
4946,4946,1566,83,1567,1937,1566,1937,1566,1937,1566,1937,1566,1937,1867,1867,1867,1867,1566,1937,1566,1937,1566,1937,1566,1937,1566,83,1566,5527,4946,4946
