72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
72,72,72,72,72,72,72,39,39,39,72,72,72,72,72,72,72,49,105,105,105,105,105,105,105,105,105,105,105,97,105,97
72,72,72,72,72,72,72,86,68,49,39,72,72,72,72,39,39,49,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,49,49,49,49,72,72,72,72,49,105,105,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,65,65,66,49,72,72,72,72,49,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,49,55,68,105,72,72,72,72,49,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,64,64,64,72,72,72,72,72,49,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,64,39,64,72,72,72,72,72,49,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,64,64,64,39,39,39,39,39,49,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,49,49,49,49,49,49,49,64,49,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,105,105,49,105,49,49,49,49,49,72,72,72,72,39,39,39,39,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,64,39,49,49,49,49,49,39,39,39,39,49,86,49,49,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,49,65,65,49,86,55,68,49,65,65,65,86,68,49,49,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,49,105,105,49,49,49,49,49,64,64,64,49,49,86,68,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,49,39,39,49,49,64,65,86,86,86,55,68,86,68,66,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,49,49,49,49,86,68,49,49,49,49,49,49,49,49,49,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,66,55,68,65,65,86,68,49,66,86,68,49,86,86,68,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,105,105,105,105,105,105,105,64,64,64,86,68,49,49,105,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,105,105,49,49,49,105,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,105,105,64,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
