4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926
4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,5217,5213,5213,5213,5213,5213,5213,5213,5213,5213,5213,5213,5213,5060
4926,4926,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,5217,5213,5412,5412,5412,5412,4926,4926,4936,4926,4926,4929,4929,4929,4926,5529
4926,4926,5783,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,5062,4926,5305,5091,5305,5305,1630,1630,2502,1630,1630,4926,4929,4929,4926,5529
4926,4926,5783,5528,4926,4926,5089,5089,5089,4926,5089,5089,5089,4926,4926,4926,5062,4926,4926,5305,1630,1630,4162,3453,3453,3453,3453,5412,4926,4926,4926,5529
4926,4936,5783,5528,1374,1374,1374,1374,1374,4926,4926,5412,4929,4926,4926,5217,4926,1630,1630,1630,4162,3453,3453,3453,3453,3453,5412,5305,4936,1630,5783,5529
4926,4936,5783,5528,1701,1701,1701,1701,1701,5529,5412,5305,4926,5412,4926,5062,5412,4160,3453,3453,3453,5412,5412,3453,3453,3453,5090,4929,4926,5529,5783,5529
4926,4936,5783,5528,5830,5919,5919,1498,5780,5524,5305,4929,4929,5305,4926,5062,5091,4160,5412,5412,5412,5090,5090,4160,3453,3453,5090,4929,4926,5529,5783,5529
4926,4936,5783,5528,5089,5310,5310,5089,5310,5089,4929,4929,4926,4929,4926,5062,5091,4160,5090,5305,5305,5091,5091,5412,5412,5412,5091,4929,4926,5529,5783,5529
4926,4936,5783,5528,5089,5089,5089,5089,5412,5089,5089,4926,5089,4929,4926,5062,5305,4160,5305,4926,4929,5305,5305,5305,5305,5305,5305,4929,4926,5529,5783,5529
4926,4936,5783,5528,5089,5089,5089,5089,5305,5089,5089,5089,5089,4929,4936,1630,1630,5832,1630,1630,5062,4926,4926,4926,4926,4936,4926,4936,1630,5524,5783,5529
4926,4936,5783,5528,5150,4926,5089,5089,5089,5089,5089,5089,5089,5089,4936,4926,4936,5832,4921,4936,1630,1630,1630,1630,1630,2504,1630,1630,5524,4936,5783,5529
4926,4936,5783,5528,4926,4926,1374,1283,1374,5089,2764,2764,2764,2764,2764,4926,4926,4160,4921,4926,4926,4926,5150,4926,4926,4926,4926,4926,4926,5412,5783,5529
